year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,station_averaged_temp
1996,38,1996-09-16,,0.02845,0.1504286,0.10781669999999999,243.55,299.482857143,299.44285714299997,296.88,301.3,297.6,151.7,85.69,243.55,18.407142857100002,1.8285714285699999,27.0428571429,5.82857142857,31.7,22.8,305.9,27.18095238096667
1996,39,1996-09-23,0.04044,0.00445,0.1859,0.1818857,59.12,300.32,300.44285714299997,297.092857143,302.3,299.1,19.32,82.6385714286,59.12,18.595714285699998,1.8857142857099998,27.8714285714,6.3571428571399995,32.8,23.9,7.3,28.190476190466665
1996,40,1996-09-30,-0.0385,0.06813333,0.16512860000000001,0.19521429999999998,27.58,300.018571429,300.207142857,296.09,302.4,298.6,27.2,79.1771428571,27.58,17.5214285714,2.1,27.4142857143,5.88571428571,31.1,23.9,20.9,27.471428571433336
1996,41,1996-10-07,-0.0066,-0.0355,0.20718330000000001,0.2196167,28.18,299.962857143,300.114285714,296.46,302.3,298.1,23.54,81.26,28.18,17.9414285714,2.54285714286,27.285714285700003,6.24285714286,31.7,23.3,17.6,27.428571428566666
1996,42,1996-10-14,,0.0609,0.2202286,0.2358,4.62,299.804285714,299.842857143,296.048571429,301.8,298.2,23.7,79.9571428571,4.62,17.4857142857,2.17142857143,27.5714285714,6.6428571428600005,31.7,23.3,8.9,27.523809523799997
1996,43,1996-10-21,-0.0969,-0.0902,0.1490143,0.16631429999999997,17.37,300.344285714,300.464285714,296.717142857,302.1,298.7,7.1,80.7342857143,17.37,18.23,2.6428571428599996,29.0428571429,7.385714285710001,33.9,24.4,6.6,29.114285714299996
1996,44,1996-10-28,0.00525,0.0158,0.1809429,0.14635710000000002,16.06,299.25142857099996,299.342857143,295.72,302.3,297.7,65.2,81.13,16.06,17.1442857143,2.08571428571,27.0428571429,6.1,31.1,21.7,28.9,26.6142857143
1996,45,1996-11-04,-0.05675,-0.00865,0.1236143,0.1353,51.59,299.168571429,299.23571428599996,296.26,301.5,297.5,59.22,84.1114285714,51.59,17.7014285714,2.04285714286,26.842857142899998,6.28571428571,31.1,22.2,35.6,26.7142857143
1996,46,1996-11-11,-0.03006667,0.0881,0.07505714,0.098,34.32,298.245714286,298.214285714,295.265714286,299.7,296.8,219.9,83.64,34.32,16.6771428571,1.8,26.157142857100002,6.02857142857,30.0,22.2,25.0,26.119047619033335
1996,47,1996-11-18,,0.039525,0.06076667,0.0578,42.76,298.477142857,298.55714285700003,295.43857142900004,300.5,296.8,113.55,83.3971428571,42.76,16.842857142899998,1.6,25.8714285714,5.6,29.4,22.2,88.3,25.823809523799998
1996,48,1996-11-25,,0.10386669999999999,0.1649714,0.1447714,65.18,298.197142857,298.421428571,295.667142857,300.5,296.6,49.0,86.07142857139999,65.18,17.128571428599997,2.04285714286,25.6142857143,4.58571428571,28.3,22.8,39.5,25.571428571433334
1996,49,1996-12-02,-0.1171,-0.01016667,0.2602714,0.23084290000000002,0.0,297.642857143,297.678571429,292.94142857099996,299.7,295.6,20.57,75.2928571429,0.0,14.458571428599999,1.9,25.014285714299998,5.05714285714,28.3,21.7,19.6,25.004761904766667
1996,50,1996-12-09,,0.0495,0.15591429999999998,0.17600000000000002,0.0,297.827142857,297.978571429,292.662857143,300.6,295.2,3.8,73.2528571429,0.0,14.2457142857,2.75714285714,24.8,6.57142857143,30.0,20.6,3.1,25.133333333333336
1996,51,1996-12-16,,0.1639,0.1702286,0.18185710000000002,0.0,296.635714286,296.771428571,292.787142857,299.1,295.6,40.7,79.3728571429,0.0,14.3328571429,1.8285714285699999,24.9571428571,4.7,28.9,21.1,25.4,24.9857142857
1996,52,1996-12-23,0.0214,0.0214,0.156975,0.1470375,0.0,297.031428571,297.114285714,291.424285714,299.0,294.5,3.93,71.0628571429,0.0,13.1528571429,2.48571428571,24.514285714299998,5.78571428571,27.8,19.4,4.0,23.904761904766662
1997,1,1997-01-01,0.15263329999999997,0.1094,0.2077429,0.17328570000000001,0.0,299.67714285700004,299.821428571,295.01428571400004,301.5,297.7,3.24,75.6785714286,0.0,16.3771428571,2.3571428571400004,26.6285714286,7.714285714289999,31.7,21.7,0.5,26.676190476200002
1997,2,1997-01-08,,0.1839,0.26837140000000004,0.1435857,0.0,297.18857142900004,297.428571429,293.55857142900004,299.2,295.6,24.14,80.3,0.0,14.9671428571,2.37142857143,24.6714285714,5.6428571428600005,27.8,21.1,29.0,24.523809523799997
1997,3,1997-01-15,-0.1459,0.0338,0.2233714,0.2170857,0.0,297.56857142900003,297.664285714,292.797142857,299.4,296.1,7.79,74.94,0.0,14.2785714286,2.2428571428599997,24.3857142857,6.65714285714,28.9,19.4,0.6,24.228571428566664
1997,4,1997-01-22,0.0495,0.07316667,0.1704714,0.18614289999999997,6.65,297.48571428599996,297.742857143,293.787142857,300.9,295.2,23.5,80.0928571429,6.65,15.1742857143,3.14285714286,24.9,6.42857142857,28.9,21.1,2.0,24.96666666666667
1997,5,1997-01-29,0.0451,0.04505,0.11075710000000001,0.1018,66.05,296.741428571,296.842857143,293.532857143,298.9,295.3,81.3,82.3885714286,66.05,14.898571428599999,1.8285714285699999,24.6285714286,4.68571428571,28.3,21.1,58.9,24.676190476200002
1997,6,1997-02-05,0.04245,0.03413333,0.1372714,0.1156857,53.52,297.27,297.407142857,292.575714286,299.1,295.8,14.3,75.0757142857,53.52,14.058571428599999,2.0714285714300003,23.7,6.1,27.8,19.4,49.5,23.633333333333336
1997,7,1997-02-12,0.0455,0.1281,0.17967139999999998,0.1705857,24.98,297.12,297.292857143,293.637142857,298.8,295.7,50.58,80.9471428571,24.98,15.0171428571,1.7,24.5714285714,5.7,27.8,21.1,25.4,24.490476190466666
1997,8,1997-02-19,0.0297,0.07732,0.1488286,0.18154289999999998,0.0,297.587142857,297.714285714,293.221428571,299.2,296.2,15.14,76.7128571429,0.0,14.614285714300001,2.05714285714,24.6857142857,6.27142857143,28.3,21.1,22.9,24.695238095233332
1997,9,1997-02-26,,0.04896667,0.15534,0.1579,0.0,297.26428571400004,297.357142857,292.472857143,298.8,295.7,15.1,74.63142857140001,0.0,13.931428571400001,2.17142857143,24.471428571399997,5.54285714286,27.8,21.1,30.0,24.457142857133334
1997,10,1997-03-05,,,0.2277,0.2670143,0.0,297.292857143,297.392857143,292.41,299.0,295.5,9.5,74.2557142857,0.0,13.885714285699999,2.2142857142900003,24.5714285714,4.985714285709999,27.8,21.1,15.5,24.490476190466666
1997,11,1997-03-12,,0.0864,0.17007139999999998,0.15124289999999999,0.0,297.138571429,297.35,292.495714286,299.3,295.8,14.3,75.3728571429,0.0,13.9771428571,2.15714285714,24.3571428571,5.78571428571,27.8,21.1,13.8,24.419047619033336
1997,12,1997-03-19,0.1409,0.12525,0.2582143,0.2533286,0.0,297.078571429,297.221428571,292.767142857,299.1,296.0,17.92,76.9042857143,0.0,14.222857142899999,1.9,24.7428571429,6.58571428571,28.9,21.1,15.2,24.914285714299996
1997,13,1997-03-26,0.11245,0.107,0.2076143,0.2154,0.0,297.721428571,297.921428571,292.758571429,300.6,295.7,7.0,74.11857142859999,0.0,14.2271428571,3.4428571428600003,25.3142857143,8.07142857143,31.1,20.6,1.5,25.671428571433335
1997,14,1997-04-02,,0.12300000000000001,0.1983167,0.19168329999999997,0.0,297.69285714299997,297.857142857,292.775714286,299.9,295.5,5.9,74.2057142857,0.0,14.2314285714,2.6857142857099996,25.0857142857,7.45714285714,29.4,20.6,2.9,25.028571428566664
1997,15,1997-04-09,0.0602,0.069825,0.2164286,0.2027714,6.65,296.595714286,296.635714286,291.842857143,300.7,294.3,18.73,74.85,6.65,13.4928571429,2.3857142857099998,25.3571428571,5.61428571429,31.1,21.7,0.6,26.052380952366665
1997,16,1997-04-16,0.033075,0.05155,0.2085429,0.2354857,0.0,297.178571429,297.464285714,291.674285714,299.6,295.1,7.5,71.55857142859999,0.0,13.35,2.7857142857099997,25.9,7.92857142857,31.7,20.0,0.8,25.866666666666664
1997,17,1997-04-23,0.0388,0.023,0.20244289999999998,0.22225709999999999,0.0,298.821428571,299.05,294.098571429,301.7,296.7,16.2,75.4171428571,0.0,15.501428571400002,3.8428571428600002,27.6714285714,9.614285714289998,34.4,21.1,0.0,27.7238095238
1997,18,1997-04-30,-0.0035,0.007333333,0.1991,0.19288329999999998,5.73,299.20428571400004,299.385714286,294.82,301.7,296.7,4.0,76.9528571429,5.73,16.17,3.45714285714,27.771428571399998,8.27142857143,33.9,22.8,0.5,28.157142857133334
1997,19,1997-05-07,-0.0597,0.0331,0.16508570000000003,0.13245710000000002,0.0,299.35,299.507142857,294.727142857,301.1,297.8,1.5,75.8785714286,0.0,16.0785714286,2.7,27.9285714286,8.42857142857,33.9,23.3,0.3,28.376190476199998
1997,20,1997-05-14,0.1019,0.0747,0.11751669999999999,0.1297857,33.03,298.85,298.98571428599996,294.798571429,301.4,297.1,27.3,78.5371428571,33.03,16.1442857143,2.54285714286,27.5714285714,8.67142857143,32.8,22.2,12.6,27.523809523799997
1997,21,1997-05-21,0.0798,0.10653330000000001,0.1590333,0.09873333,0.0,299.241428571,299.385714286,294.661428571,301.1,297.8,10.1,75.9828571429,0.0,15.9971428571,2.4285714285699997,27.5857142857,7.085714285710001,32.2,23.9,12.9,27.895238095233335
1997,22,1997-05-28,0.0235,0.05535,0.20908569999999999,0.14505710000000002,64.1,299.281428571,299.435714286,295.262857143,301.4,297.7,10.5,78.7114285714,64.1,16.66,2.67142857143,27.3142857143,7.02857142857,31.7,22.8,30.5,27.271428571433333
1997,23,1997-06-04,0.0557,0.08895,0.18415710000000002,0.1623571,118.35,298.995714286,299.042857143,295.978571429,300.6,297.9,41.7,83.4857142857,118.35,17.3685714286,1.9714285714300002,27.271428571399998,7.07142857143,32.8,22.2,31.3,27.4238095238
1997,24,1997-06-11,0.1197,0.0904,0.1477167,0.19141429999999998,0.0,300.00142857099996,300.26428571400004,296.174285714,302.3,298.2,9.9,79.7457142857,0.0,17.62,2.87142857143,28.6,7.0,32.8,23.9,0.3,28.433333333333334
1997,25,1997-06-18,0.0108,0.05426667,0.1710429,0.2157,2.43,300.36714285700003,300.6,296.411428571,302.6,298.0,7.8,79.36428571430001,2.43,17.8471428571,2.91428571429,29.014285714299998,7.514285714289999,33.9,23.9,0.5,28.938095238099994
1997,26,1997-06-25,0.0749,0.07762000000000001,0.1302143,0.1368,34.69,300.044285714,300.092857143,296.32285714299996,302.0,298.4,23.4,80.2457142857,34.69,17.7328571429,2.1857142857099996,28.657142857100002,6.68571428571,32.8,23.9,18.6,28.452380952366667
1997,27,1997-07-02,0.1012,0.09026667,0.1940286,0.1983714,38.84,300.29571428599996,300.51428571400004,296.238571429,302.3,298.3,24.3,78.6385714286,38.84,17.6357142857,2.91428571429,28.4142857143,6.42857142857,32.2,24.4,4.1,28.3380952381
1997,28,1997-07-09,0.0883,0.07483333,0.13545710000000002,0.11185710000000001,5.87,300.488571429,300.642857143,296.41571428599997,302.3,299.0,21.3,78.62,5.87,17.845714285699998,2.4285714285699997,29.014285714299998,7.54285714286,33.9,23.9,8.7,28.938095238099994
1997,29,1997-07-16,-0.0562,0.0112,0.1573143,0.1659714,24.42,300.094285714,300.171428571,296.511428571,302.2,298.1,35.4,80.9171428571,24.42,17.948571428599998,2.54285714286,28.6142857143,6.74285714286,32.8,24.4,40.9,28.60476190476666
1997,30,1997-07-23,-0.1562,,0.16464289999999998,0.14968570000000003,41.34,299.958571429,299.94285714299997,296.602857143,302.7,298.2,73.74,82.1328571429,41.34,18.0457142857,1.77142857143,27.9,6.28571428571,31.7,23.3,51.2,27.63333333333333
1997,31,1997-07-30,0.1393,0.07825,0.2511714,0.1919429,29.9,300.11714285700003,300.214285714,296.215714286,302.4,297.8,33.6,79.4542857143,29.9,17.6171428571,2.74285714286,27.8285714286,6.6,31.7,22.8,16.3,27.442857142866668
1997,32,1997-08-06,0.0981,0.0981,0.1404571,0.1142286,19.57,300.294285714,300.414285714,296.73571428599996,302.5,297.8,28.6,81.1042857143,19.57,18.18,2.51428571429,28.6428571429,5.94285714286,32.2,25.0,5.2,28.6142857143
1997,33,1997-08-13,0.008933333,0.046675,0.1411,0.1585714,57.65,299.84,299.992857143,296.57285714299996,301.9,298.1,42.79,82.3928571429,57.65,17.9885714286,2.47142857143,28.285714285700003,6.61428571429,32.8,23.9,53.4,28.328571428566665
1997,34,1997-08-20,,0.11135,0.17418570000000003,0.1446,20.35,299.761428571,299.8,296.658571429,301.8,298.2,45.7,83.28,20.35,18.0914285714,2.02857142857,28.4142857143,6.514285714290001,32.2,24.4,52.3,28.3380952381
1997,35,1997-08-27,0.06065,0.08936667,0.18697139999999998,0.2091857,94.72,300.265714286,300.335714286,296.70428571400004,302.5,298.8,35.9,81.1428571429,94.72,18.182857142899998,2.1,27.985714285700002,6.44285714286,32.2,22.8,50.0,27.6619047619
1997,36,1997-09-03,0.1072,0.11596669999999999,0.2084,0.17355710000000002,8.83,300.138571429,300.12142857099997,296.804285714,302.0,298.5,35.9,82.22,8.83,18.3085714286,2.0714285714300003,28.728571428600002,6.58571428571,32.8,25.0,17.0,28.842857142866666
1997,37,1997-09-10,0.03495,0.0815,0.19731429999999997,0.1827714,11.47,300.548571429,300.721428571,297.414285714,302.6,298.9,46.4,83.16428571430001,11.47,19.0442857143,2.58571428571,28.9571428571,6.12857142857,32.8,24.4,15.8,28.71904761903333
1997,38,1997-09-17,-0.049,0.01545,0.1992286,0.1866286,86.14,300.682857143,300.80714285700003,297.24714285700003,303.6,299.0,36.89,81.80857142859999,86.14,18.8285714286,2.58571428571,28.9,6.67142857143,34.4,25.0,18.1,29.433333333333334
1997,39,1997-09-24,0.12258,0.09823333,0.1432143,0.14341429999999997,13.18,300.42,300.51428571400004,296.385714286,302.6,298.0,39.6,78.78,13.18,17.8285714286,2.4,28.4,6.74285714286,32.2,23.9,25.4,28.166666666666668
1997,40,1997-10-01,0.1123,0.1054,0.20005710000000002,0.14388570000000003,46.15,300.13285714299997,300.207142857,297.268571429,302.6,298.7,39.0,84.4371428571,46.15,18.814285714300002,2.12857142857,27.5857142857,6.75714285714,32.2,21.7,31.2,27.1619047619
1997,41,1997-10-08,0.0019,0.095825,0.09027143,0.0999,70.29,300.564285714,300.73571428599996,296.787142857,303.2,298.5,26.0,80.08428571430001,70.29,18.31,2.6428571428599996,28.5,7.3,33.3,23.3,44.4,28.366666666666664
1997,42,1997-10-15,-0.01515,0.0831,0.2018667,0.2107333,99.33,299.478571429,299.435714286,296.435714286,302.9,297.6,182.0,83.5757142857,99.33,17.9271428571,1.8428571428599998,27.3571428571,6.42857142857,31.1,22.8,6.3,27.085714285700004
1997,43,1997-10-22,,0.1966,0.3152429,0.2916429,80.85,299.608571429,299.842857143,296.304285714,302.3,296.4,27.34,82.2342857143,80.85,17.8185714286,3.3428571428600002,27.7,5.88571428571,32.8,23.9,8.7,28.133333333333336
1997,44,1997-10-29,,0.1695,0.2978143,0.2102,0.78,300.38142857099996,300.55,296.101428571,302.3,298.1,7.27,77.5328571429,0.78,17.551428571400002,2.7,28.3857142857,5.81428571429,32.8,24.4,0.0,28.528571428566664
1997,45,1997-11-05,0.07745,,0.19895710000000003,0.17674289999999998,2.08,300.031428571,300.092857143,295.695714286,301.9,298.6,9.5,77.3071428571,2.08,17.095714285699998,2.04285714286,27.7428571429,6.11428571429,31.1,23.9,27.1,27.580952380966664
1997,46,1997-11-12,0.0695,0.12345,0.1481429,0.1022714,18.83,299.687142857,299.792857143,295.345714286,302.6,297.9,9.0,77.1628571429,18.83,16.7642857143,2.2428571428599997,27.342857142899998,7.4,32.8,22.8,34.6,27.64761904763333
1997,47,1997-11-19,,-0.1026,0.2017857,0.14778570000000002,50.55,299.491428571,299.528571429,296.312857143,301.8,298.0,40.5,82.7657142857,50.55,17.7385714286,1.8,27.3285714286,6.0,31.1,23.9,6.1,27.442857142866668
1997,48,1997-11-26,0.2192,0.1606,0.17492860000000002,0.2117571,4.76,299.62,299.7,296.337142857,301.9,297.9,42.9,82.27,4.76,17.7714285714,2.2,27.2571428571,5.67142857143,30.6,23.9,81.8,27.252380952366668
1997,49,1997-12-03,0.0568,0.0661,0.3493143,0.31207140000000005,3.01,299.455714286,299.507142857,295.575714286,301.3,298.2,14.7,79.3957142857,3.01,17.0014285714,1.87142857143,26.6714285714,6.61428571429,31.7,23.3,39.9,27.2238095238
1997,50,1997-12-10,,-0.0448,0.2314143,0.2354714,0.0,300.13285714299997,300.35,295.152857143,302.0,298.8,0.3,74.2814285714,0.0,16.53,2.67142857143,26.7571428571,8.25714285714,32.2,21.7,0.0,26.8857142857
1997,51,1997-12-17,,0.0001,0.2579571,0.2339,0.0,299.638571429,299.664285714,294.79571428599996,301.6,298.1,3.9,74.7957142857,0.0,16.1457142857,2.47142857143,26.5714285714,7.3,32.2,22.2,1.5,26.990476190466666
1997,52,1997-12-24,0.0663,0.075925,0.2132111,0.22578890000000001,22.52,299.214285714,299.285714286,295.351428571,301.7,297.6,16.3,79.47,22.52,16.7042857143,2.5714285714300003,26.714285714299997,7.57142857143,31.7,22.2,17.3,26.87142857143333
1998,1,1998-01-01,0.0455,0.0478,0.12398569999999999,0.08344286,,,,,,,,,,,,,,,,,26.9119047619
1998,2,1998-01-08,0.05076667,0.0341,0.2233714,0.1341571,10.59,298.827142857,298.992857143,295.03,300.7,297.2,44.4,79.63142857140001,10.59,16.3628571429,2.15714285714,26.3571428571,6.1428571428600005,31.7,22.8,33.3,26.952380952366667
1998,3,1998-01-15,-0.01615,-0.008225,0.2047143,0.19857139999999998,106.97,297.612857143,297.685714286,294.852857143,300.2,296.4,53.2,84.69428571430001,106.97,16.2085714286,1.8857142857099998,24.8857142857,5.8571428571399995,29.4,20.6,152.4,24.9619047619
1998,4,1998-01-22,0.1797,0.03345,0.2514571,0.1921,0.0,298.611428571,298.8,294.51,300.6,296.8,8.4,78.1828571429,0.0,15.8814285714,2.4,25.6142857143,6.485714285709999,29.4,21.1,4.8,25.37142857143333
1998,5,1998-01-29,0.13155,0.045825,0.14611429999999997,0.1313571,7.72,298.694285714,298.857142857,294.19,300.6,297.0,16.3,76.2614285714,7.72,15.5614285714,2.34285714286,26.5428571429,7.25714285714,31.1,22.2,1.3,26.6142857143
1998,6,1998-02-05,-0.0479,-0.0525,0.1274857,0.09734286,0.0,298.578571429,298.80714285700003,293.971428571,301.3,296.6,8.6,75.7771428571,0.0,15.361428571400001,3.27142857143,26.5857142857,8.114285714289998,31.7,21.1,0.0,26.4619047619
1998,7,1998-02-12,0.11825,0.0559,0.1819,0.17631429999999998,142.6,299.05857142900004,299.25,295.62857142900003,302.2,296.7,18.5,81.6128571429,142.6,17.088571428599998,2.95714285714,27.2571428571,6.9,32.2,22.8,79.2,27.419047619033336
1998,8,1998-02-19,,0.0754,0.2395714,0.2387,0.0,297.59,297.835714286,291.901428571,300.2,296.2,3.1,70.7014285714,0.0,13.5128571429,2.2428571428599997,24.4142857143,6.08571428571,28.9,20.0,8.7,24.4380952381
1998,9,1998-02-26,0.1545,0.0849,0.24338,0.1549833,0.0,298.892857143,299.12857142900003,294.114285714,300.6,297.8,1.1,75.0157142857,0.0,15.4771428571,2.2857142857099997,26.271428571399998,7.94285714286,31.1,21.1,6.4,26.157142857133334
1998,10,1998-03-05,0.06366667,0.09633333,0.1728429,0.16221429999999998,0.0,297.655714286,297.792857143,293.5,301.1,295.0,10.3,77.9242857143,0.0,14.9357142857,2.8428571428600002,25.6142857143,7.25714285714,32.2,21.1,7.0,26.304761904766668
1998,11,1998-03-12,,0.0797,0.1391714,0.1625286,0.0,298.278571429,298.385714286,294.697142857,301.2,295.7,42.78,80.7785714286,0.0,16.0814285714,2.22857142857,25.8142857143,6.9,32.2,21.1,15.1,26.37142857143333
1998,12,1998-03-19,0.0604,0.08823333,0.2129286,0.2124143,0.0,298.17571428599996,298.37142857099997,292.907142857,300.4,296.2,0.6,72.6428571429,0.0,14.367142857100001,2.51428571429,24.8857142857,7.014285714289999,28.9,20.6,27.7,24.795238095233334
1998,13,1998-03-26,,0.0731,0.18816670000000002,0.1685,0.0,298.50285714299997,298.664285714,294.098571429,300.7,296.5,21.0,76.6757142857,0.0,15.48,2.55714285714,26.228571428600002,6.9,31.1,22.2,16.5,26.509523809533334
1998,14,1998-04-02,0.0672,0.02766667,0.14853329999999998,0.1277429,72.98,298.044285714,298.19285714299997,294.62857142900003,301.1,296.5,41.2,81.4057142857,72.98,15.998571428599998,2.52857142857,25.714285714299997,6.2,31.7,21.7,15.5,26.37142857143333
1998,15,1998-04-09,0.048,0.0652,0.09894286,0.1027714,12.01,297.87142857099997,298.2,294.215714286,300.8,295.6,19.0,80.19,12.01,15.635714285699999,3.0,26.028571428600003,6.3571428571399995,31.7,21.7,10.7,26.476190476200003
1998,16,1998-04-16,0.0308,0.076,0.1139714,0.12585710000000003,0.0,298.472857143,298.578571429,294.97,300.7,296.5,23.9,81.1457142857,0.0,16.4028571429,2.15714285714,26.9285714286,6.11428571429,33.9,22.2,7.9,27.676190476200002
1998,17,1998-04-23,0.0671,0.09136667,0.14448570000000002,0.1479571,22.22,297.73571428599996,297.792857143,293.542857143,299.8,296.2,24.3,77.7128571429,22.22,15.014285714300001,2.15714285714,25.6,5.8571428571399995,29.4,21.7,73.4,25.566666666666666
1998,18,1998-04-30,0.1063,0.0461,0.21918569999999998,0.2073286,71.64,299.565714286,299.835714286,295.83428571400003,301.5,298.2,11.7,80.0728571429,71.64,17.231428571400002,2.3571428571400004,26.8714285714,6.9,31.1,22.8,16.3,26.9238095238
1998,19,1998-05-07,,0.09693333,0.1582429,0.1198143,0.0,299.13285714299997,299.292857143,294.827142857,301.3,297.7,17.6,77.3314285714,0.0,16.2214285714,2.1857142857099996,26.785714285700003,6.2,31.1,22.2,6.9,26.695238095233336
1998,20,1998-05-14,,0.04255,0.1317833,0.1003,55.76,299.2,299.4,295.11,302.9,296.6,10.3,78.4014285714,55.76,16.502857142899998,3.62857142857,27.1428571429,7.014285714289999,33.9,22.2,7.1,27.747619047633332
1998,21,1998-05-21,-0.003,0.033625,0.1648667,0.1742,56.4,300.02428571400003,300.085714286,297.062857143,302.9,297.8,53.7,84.0714285714,56.4,18.6142857143,2.82857142857,27.9142857143,6.97142857143,34.4,23.3,59.1,28.5380952381
1998,22,1998-05-28,0.0484,0.0372,0.15508329999999998,0.16451670000000002,15.86,299.842857143,299.935714286,297.02,302.3,298.4,59.4,84.63571428569999,15.86,18.5114285714,2.1857142857099996,27.971428571399997,5.65714285714,31.1,24.4,13.8,27.823809523799998
1998,23,1998-06-04,-0.0427,0.07076667,0.1536,0.12214289999999998,8.19,299.61857142900004,299.80714285700003,296.351428571,301.4,298.1,35.8,82.46,8.19,17.7657142857,2.32857142857,27.8571428571,6.2,32.2,23.9,10.5,27.9857142857
1998,24,1998-06-11,0.12125,0.12125,0.2368143,0.27517140000000007,86.21,300.757142857,300.842857143,297.451428571,302.7,299.2,20.7,82.30571428569999,86.21,18.9914285714,2.4285714285699997,28.4285714286,6.985714285710001,32.8,23.9,38.6,28.376190476199998
1998,25,1998-06-18,0.0725,0.0509,0.2078286,0.1756286,49.52,300.517142857,300.564285714,296.435714286,303.0,298.9,15.4,78.53,49.52,17.8542857143,2.3857142857099998,28.1,6.52857142857,32.8,23.9,23.4,28.266666666666666
1998,26,1998-06-25,0.03745,0.0167,0.1447,0.15235710000000002,72.08,299.944285714,299.95,296.995714286,302.3,298.3,71.33,84.02571428569999,72.08,18.47,2.3571428571400004,28.214285714299997,6.74285714286,32.2,23.9,20.6,28.104761904766665
1998,27,1998-07-02,0.0715,0.096075,0.1718429,0.15588570000000002,20.06,300.595714286,300.721428571,296.847142857,302.7,299.0,33.31,80.08571428569999,20.06,18.2785714286,2.3,28.6142857143,5.8571428571399995,32.2,25.0,0.0,28.604761904766665
1998,28,1998-07-09,-0.03095,0.0628,0.1886286,0.1695286,54.05,300.452857143,300.435714286,296.924285714,302.9,298.5,45.31,81.29,54.05,18.391428571400002,2.3,28.3857142857,6.74285714286,32.8,22.8,11.7,27.995238095233333
1998,29,1998-07-16,0.0289,0.04713333,0.08254286,0.06893333,10.42,300.337142857,300.457142857,296.288571429,302.8,298.1,30.86,78.99,10.42,17.7157142857,2.7142857142900003,28.3857142857,7.07142857143,33.3,23.9,62.5,28.528571428566664
1998,30,1998-07-23,0.0554,0.1065,0.1776429,0.1602571,68.74,299.82285714299996,299.885714286,296.50285714299997,302.2,298.1,93.68,82.2128571429,68.74,17.9457142857,1.8857142857099998,27.5571428571,6.68571428571,31.7,23.9,81.9,27.719047619033333
1998,31,1998-07-30,0.14065,0.127,0.26975,0.24652860000000001,16.03,300.06142857099996,300.035714286,297.038571429,302.0,298.5,107.87,83.7428571429,16.03,18.5471428571,2.04285714286,28.271428571399998,5.72857142857,31.7,23.9,20.5,27.957142857133334
1998,32,1998-08-06,0.02866667,0.057625,0.17585710000000002,0.1526857,25.79,300.662857143,300.885714286,297.127142857,303.2,298.6,27.7,81.2171428571,25.79,18.6314285714,2.91428571429,28.4571428571,6.18571428571,32.2,24.4,6.2,28.352380952366662
1998,33,1998-08-13,0.05346667,0.0935,0.1854333,0.1739,38.44,300.668571429,300.62142857099997,297.457142857,303.1,298.9,55.9,82.8,38.44,19.0157142857,2.27142857143,29.0714285714,6.34285714286,32.8,24.4,3.8,28.75714285713333
1998,34,1998-08-20,0.1072,0.0567,0.1809667,0.17203329999999997,24.34,300.36714285700003,300.35,297.467142857,303.0,298.9,63.2,84.2028571429,24.34,19.01,1.72857142857,29.214285714299997,6.41428571429,32.8,25.0,20.4,29.004761904766667
1998,35,1998-08-27,0.0307,0.07575,0.1548167,0.1902571,96.58,300.468571429,300.578571429,297.401428571,303.1,298.7,98.3,83.45,96.58,19.0271428571,2.67142857143,28.0428571429,6.82857142857,33.9,23.3,146.4,28.414285714299996
1998,36,1998-09-03,0.0388,0.05403333,0.1585429,0.1456429,47.74,300.687142857,300.707142857,297.328571429,303.4,298.4,52.5,82.1928571429,47.74,18.9085714286,2.9,28.7571428571,7.12857142857,33.9,22.8,27.4,28.4857142857
1998,37,1998-09-10,0.07465,0.05796667,0.1518857,0.122,72.73,300.147142857,300.2,297.16,302.0,298.7,73.6,84.0028571429,72.73,18.724285714300002,2.02857142857,28.3285714286,6.84285714286,32.2,24.4,61.3,28.309523809533335
1998,38,1998-09-17,,0.0401,0.1554833,0.14148,35.03,300.587142857,300.607142857,297.275714286,303.0,298.8,33.83,82.3328571429,35.03,18.8471428571,2.1857142857099996,28.728571428600002,6.985714285710001,34.4,24.4,39.7,29.176190476200002
1998,39,1998-09-24,0.05085,0.04685,0.2315857,0.2066857,82.87,300.13,300.185714286,297.06,302.1,298.8,55.8,83.3314285714,82.87,18.5814285714,1.8571428571400002,27.771428571399998,6.22857142857,32.2,24.4,123.6,28.123809523800002
1998,40,1998-10-01,-0.0022,0.0382,0.16188570000000002,0.16831429999999997,223.61,300.597142857,300.757142857,296.538571429,302.9,298.5,124.4,78.7828571429,223.61,18.0614285714,2.8,27.9142857143,6.28571428571,32.8,23.9,24.7,28.204761904766666
1998,41,1998-10-08,,-0.019,0.1630571,0.1492,33.26,300.712857143,300.742857143,296.921428571,302.9,298.9,28.3,79.9985714286,33.26,18.4185714286,2.34285714286,28.2571428571,5.5,31.7,24.4,25.0,28.119047619033335
